Timestamp,X,Y,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
1740287197,-0.8370214121929407,-0.5201568171568809,0.0,0.0,0.01915143577196326,0.9998165944351356
1740287201,0.23499388112833516,-0.46656854816757626,0.0,0.0,0.01426289538971503,0.9998982797340448
1740287205,1.4811565185795807,-0.4431786560500924,0.0,0.0,0.0014365158948980758,0.9999989682105096
1740287215,1.5929768307691168,0.7359757571478619,0.0,0.0,0.7588461091386147,0.6512699767724485
1740287226,1.2670488591378948,1.7525698609358502,0.0,0.0,0.9764080073065388,0.21593379371389312
1740287231,0.28861565612025425,2.038993775143943,0.0,0.0,-0.9984729469605261,0.055242865493767376
1740287255,-0.34574550778789376,1.9356853124998075,0.0,0.0,-0.9966803139106485,0.08141469070733577
